year,month,state,country,ufo_shape,encounter_seconds,avg_encounter_seconds
1949,10,tx,us,cylinder,2700.0,523.3333333333334
1949,10,md,us,cigar,180.0,523.3333333333334
1949,4,wa,us,disk,600.0,523.3333333333334
1949,5,wv,us,other,40.0,523.3333333333334
1949,5,sc,us,light,300.0,523.3333333333334
1949,6,ak,us,disk,180.0,523.3333333333334
1949,6,tn,us,other,900.0,523.3333333333334
1949,7,ak,us,disk,120.0,523.3333333333334
1949,7,al,us,formation,60.0,523.3333333333334
1949,7,ms,us,unknown,900.0,523.3333333333334
1949,8,mn,us,circle,300.0,523.3333333333334
1949,8,ca,us,light,60.0,523.3333333333334
1949,8,al,us,circle,600.0,523.3333333333334
1949,8,wa,us,disk,900.0,523.3333333333334
1949,9,tx,us,disk,10.0,523.3333333333334
1955,10,,gb,circle,20.0,610.0
1955,2,,gb,fireball,1200.0,610.0
1956,10,tx,us,circle,20.0,658.2307692307693
1956,10,nh,us,rectangle,300.0,658.2307692307693
1956,11,sd,us,circle,120.0,658.2307692307693
1956,1,wv,us,disk,10.0,658.2307692307693
1956,12,oh,us,formation,240.0,658.2307692307693
1956,3,ca,us,oval,1800.0,658.2307692307693
1956,3,md,us,disk,900.0,658.2307692307693
1956,3,mn,us,sphere,120.0,658.2307692307693
1956,5,oh,us,cigar,120.0,658.2307692307693
1956,5,ok,us,circle,20.0,658.2307692307693
1956,6,mo,us,other,600.0,658.2307692307693
1956,6,tn,us,cylinder,900.0,658.2307692307693
1956,6,ca,us,other,180.0,658.2307692307693
1956,6,ca,us,fireball,600.0,658.2307692307693
1956,6,ny,us,cigar,120.0,658.2307692307693
1956,6,ca,us,cigar,1200.0,658.2307692307693
1956,6,tn,us,cigar,600.0,658.2307692307693
1956,6,ok,us,flash,300.0,658.2307692307693
1956,6,nj,us,disk,68.0,658.2307692307693
1956,6,ny,us,light,60.0,658.2307692307693
1956,6,oh,us,disk,1200.0,658.2307692307693
1956,6,ca,us,sphere,120.0,658.2307692307693
1956,6,pa,us,light,7200.0,658.2307692307693
1956,6,mo,us,diamond,300.0,658.2307692307693
1956,6,nj,us,disk,600.0,658.2307692307693
1956,6,tx,us,triangle,900.0,658.2307692307693
1956,6,al,us,sphere,3600.0,658.2307692307693
1956,6,oh,us,other,30.0,658.2307692307693
1956,7,ne,us,other,120.0,658.2307692307693
1956,7,ks,us,unknown,90.0,658.2307692307693
1956,7,ca,us,disk,420.0,658.2307692307693
1956,7,oh,us,disk,30.0,658.2307692307693
1956,7,ct,us,disk,120.0,658.2307692307693
1956,8,al,us,sphere,20.0,658.2307692307693
1956,8,ma,us,unknown,3.0,658.2307692307693
1956,9,md,us,circle,60.0,658.2307692307693
1956,9,ar,us,circle,1200.0,658.2307692307693
1956,9,ct,us,light,1290.0,658.2307692307693
1956,9,va,us,cigar,90.0,658.2307692307693
1960,10,hi,us,light,900.0,1187.9411764705883
1960,11,wa,us,sphere,30.0,1187.9411764705883
1960,11,ks,us,unknown,300.0,1187.9411764705883
1960,11,ny,us,disk,60.0,1187.9411764705883
1960,1,va,us,disk,1200.0,1187.9411764705883
1960,2,mn,us,cigar,3.0,1187.9411764705883
1960,2,ga,us,cigar,45.0,1187.9411764705883
1960,2,nc,us,cigar,20.0,1187.9411764705883
1960,3,tx,us,triangle,10800.0,1187.9411764705883
1960,4,tx,us,other,300.0,1187.9411764705883
1960,5,az,us,light,300.0,1187.9411764705883
1960,5,in,us,other,300.0,1187.9411764705883
1960,6,pa,us,sphere,4.0,1187.9411764705883
1960,6,wa,us,oval,5.0,1187.9411764705883
1960,6,wa,us,other,900.0,1187.9411764705883
1960,6,ca,us,disk,300.0,1187.9411764705883
1960,6,ca,us,cigar,300.0,1187.9411764705883
1960,6,mi,us,disk,300.0,1187.9411764705883
1960,6,me,us,oval,7200.0,1187.9411764705883
1960,6,ks,us,other,120.0,1187.9411764705883
1960,6,ut,us,disk,300.0,1187.9411764705883
1960,6,mt,us,formation,1200.0,1187.9411764705883
1960,6,ca,us,disk,120.0,1187.9411764705883
1960,6,md,us,other,300.0,1187.9411764705883
1960,6,ks,us,disk,900.0,1187.9411764705883
1960,6,il,us,oval,3.0,1187.9411764705883
1960,6,ky,us,disk,90.0,1187.9411764705883
1960,6,pa,us,other,600.0,1187.9411764705883
1960,6,ca,us,disk,300.0,1187.9411764705883
1960,6,fl,us,fireball,14400.0,1187.9411764705883
1960,7,or,us,unknown,1800.0,1187.9411764705883
1960,7,ca,us,circle,1800.0,1187.9411764705883
1960,7,nc,us,sphere,120.0,1187.9411764705883
1960,7,tx,us,diamond,3600.0,1187.9411764705883
1960,7,wi,us,circle,300.0,1187.9411764705883
1960,8,ny,us,circle,1200.0,1187.9411764705883
1960,8,nj,us,cigar,20.0,1187.9411764705883
1960,8,pa,us,cylinder,3600.0,1187.9411764705883
1960,8,ct,us,disk,60.0,1187.9411764705883
1960,8,ma,us,disk,1800.0,1187.9411764705883
1960,8,nj,us,cigar,600.0,1187.9411764705883
1960,8,ma,us,circle,300.0,1187.9411764705883
1960,8,ma,us,oval,1200.0,1187.9411764705883
1960,8,ca,us,other,5.0,1187.9411764705883
1960,8,pa,us,sphere,300.0,1187.9411764705883
1960,8,nd,us,circle,120.0,1187.9411764705883
1960,9,ks,us,oval,1200.0,1187.9411764705883
1960,9,tn,us,circle,300.0,1187.9411764705883
1960,9,wa,us,disk,120.0,1187.9411764705883
1960,9,ca,us,,360.0,1187.9411764705883
1960,9,ny,us,oval,180.0,1187.9411764705883
1961,10,tn,us,sphere,300.0,10015.853658536585
1961,10,oh,us,sphere,180.0,10015.853658536585
1961,10,ok,us,disk,120.0,10015.853658536585
1961,10,tn,us,disk,1800.0,10015.853658536585
1961,10,nc,us,triangle,30.0,10015.853658536585
1961,10,fl,us,oval,120.0,10015.853658536585
1961,11,ca,us,circle,600.0,10015.853658536585
1961,1,ca,us,circle,10800.0,10015.853658536585
1961,1,in,us,circle,30.0,10015.853658536585
1961,11,sc,us,flash,15.0,10015.853658536585
1961,12,tx,us,sphere,120.0,10015.853658536585
1961,2,ca,us,disk,180.0,10015.853658536585
1961,2,tx,us,diamond,7200.0,10015.853658536585
1961,4,pa,us,light,120.0,10015.853658536585
1961,4,ok,us,circle,1200.0,10015.853658536585
1961,5,wa,us,cigar,300.0,10015.853658536585
1961,6,tx,us,,60.0,10015.853658536585
1961,6,ut,us,disk,2700.0,10015.853658536585
1961,6,al,us,triangle,240.0,10015.853658536585
1961,6,tx,us,light,1200.0,10015.853658536585
1961,6,ok,us,light,240.0,10015.853658536585
1961,6,il,us,disk,300.0,10015.853658536585
1961,6,mo,us,circle,120.0,10015.853658536585
1961,6,nc,us,cigar,10.0,10015.853658536585
1961,6,fl,us,disk,300.0,10015.853658536585
1961,6,ca,us,cigar,172800.0,10015.853658536585
1961,6,tx,us,sphere,1800.0,10015.853658536585
1961,7,ga,us,circle,120.0,10015.853658536585
1961,7,ok,us,unknown,720.0,10015.853658536585
1961,7,pa,us,cigar,18000.0,10015.853658536585
1961,7,wv,us,unknown,1800.0,10015.853658536585
1961,7,or,us,egg,9000.0,10015.853658536585
1961,7,il,us,disk,1500.0,10015.853658536585
1961,8,ca,us,disk,180.0,10015.853658536585
1961,8,ny,us,disk,30.0,10015.853658536585
1961,8,oh,us,unknown,15.0,10015.853658536585
1961,8,pa,us,disk,900.0,10015.853658536585
1961,8,pa,us,sphere,600.0,10015.853658536585
1961,8,il,us,disk,1800.0,10015.853658536585
1961,9,oh,us,light,172800.0,10015.853658536585
1961,9,ne,us,egg,300.0,10015.853658536585
1965,10,,gb,circle,180.0,240.0
1965,8,,gb,light,300.0,240.0
1965,10,ct,us,disk,1200.0,42242.33536585366
1965,10,ms,us,other,900.0,42242.33536585366
1965,10,va,us,sphere,120.0,42242.33536585366
1965,10,pa,us,disk,300.0,42242.33536585366
1965,10,pa,us,circle,120.0,42242.33536585366
1965,10,pa,us,disk,60.0,42242.33536585366
1965,10,ok,us,,15.0,42242.33536585366
1965,10,ny,us,sphere,2.0,42242.33536585366
1965,10,ia,us,oval,2700.0,42242.33536585366
1965,10,ma,us,cylinder,60.0,42242.33536585366
1965,10,ca,us,disk,5.0,42242.33536585366
1965,10,ca,us,disk,6.0,42242.33536585366
1965,10,pa,us,disk,300.0,42242.33536585366
1965,10,ca,us,disk,180.0,42242.33536585366
1965,11,ma,us,cigar,1200.0,42242.33536585366
1965,11,ny,us,disk,420.0,42242.33536585366
1965,11,md,us,,300.0,42242.33536585366
1965,11,ny,us,oval,1200.0,42242.33536585366
1965,1,il,us,light,20.0,42242.33536585366
1965,1,ar,us,light,3600.0,42242.33536585366
1965,1,ia,us,fireball,20.0,42242.33536585366
1965,11,ok,us,other,300.0,42242.33536585366
1965,11,fl,us,light,1200.0,42242.33536585366
1965,11,ct,us,light,600.0,42242.33536585366
1965,11,ny,us,sphere,1.0,42242.33536585366
1965,12,tx,us,light,60.0,42242.33536585366
1965,12,ny,us,triangle,300.0,42242.33536585366
1965,12,sc,us,oval,120.0,42242.33536585366
1965,12,tx,us,formation,180.0,42242.33536585366
1965,12,pa,us,light,300.0,42242.33536585366
1965,12,pa,us,unknown,5.0,42242.33536585366
1965,12,wa,us,other,10.0,42242.33536585366
1965,12,nj,us,cigar,120.0,42242.33536585366
1965,12,ct,us,circle,120.0,42242.33536585366
1965,12,ct,us,circle,120.0,42242.33536585366
1965,12,ct,us,fireball,120.0,42242.33536585366
1965,12,ct,us,fireball,300.0,42242.33536585366
1965,12,ct,us,fireball,120.0,42242.33536585366
1965,12,pa,us,fireball,6120000.0,42242.33536585366
1965,2,il,us,oval,3900.0,42242.33536585366
1965,2,la,us,circle,20.0,42242.33536585366
1965,3,ga,us,disk,300.0,42242.33536585366
1965,3,me,us,egg,600.0,42242.33536585366
1965,4,tx,us,disk,15.0,42242.33536585366
1965,4,pa,us,triangle,60.0,42242.33536585366
1965,4,fl,us,cigar,240.0,42242.33536585366
1965,4,fl,us,disk,900.0,42242.33536585366
1965,4,pa,us,triangle,300.0,42242.33536585366
1965,5,wy,us,sphere,60.0,42242.33536585366
1965,5,pa,us,oval,600.0,42242.33536585366
1965,5,ny,us,oval,5.0,42242.33536585366
1965,5,wa,us,disk,300.0,42242.33536585366
1965,5,al,us,sphere,45.0,42242.33536585366
1965,5,ca,us,disk,120.0,42242.33536585366
1965,5,ca,us,disk,3600.0,42242.33536585366
1965,5,mo,us,cigar,600.0,42242.33536585366
1965,6,ok,us,disk,30.0,42242.33536585366
1965,6,mo,us,sphere,60.0,42242.33536585366
1965,6,nm,us,disk,21600.0,42242.33536585366
1965,6,nh,us,cylinder,18000.0,42242.33536585366
1965,6,wi,us,disk,60.0,42242.33536585366
1965,6,ca,us,cylinder,5.0,42242.33536585366
1965,6,ky,us,light,240.0,42242.33536585366
1965,6,oh,us,disk,120.0,42242.33536585366
1965,6,nv,us,,900.0,42242.33536585366
1965,6,fl,us,oval,7200.0,42242.33536585366
1965,6,ny,us,sphere,120.0,42242.33536585366
1965,6,ca,us,light,600.0,42242.33536585366
1965,6,oh,us,sphere,3600.0,42242.33536585366
1965,6,pr,us,disk,300.0,42242.33536585366
1965,6,ca,us,circle,120.0,42242.33536585366
1965,6,ne,us,unknown,120.0,42242.33536585366
1965,6,pa,us,disk,10800.0,42242.33536585366
1965,6,mi,us,disk,10.0,42242.33536585366
1965,6,tx,us,oval,300.0,42242.33536585366
1965,6,ok,us,sphere,300.0,42242.33536585366
1965,6,fl,us,unknown,30.0,42242.33536585366
1965,6,wv,us,disk,20.0,42242.33536585366
1965,6,ma,us,oval,300.0,42242.33536585366
1965,6,ca,us,formation,900.0,42242.33536585366
1965,6,pa,us,other,30.0,42242.33536585366
1965,6,ks,us,unknown,1200.0,42242.33536585366
1965,6,ca,us,other,5.0,42242.33536585366
1965,6,nm,us,disk,300.0,42242.33536585366
1965,6,or,us,disk,120.0,42242.33536585366
1965,6,pa,us,cigar,600.0,42242.33536585366
1965,6,me,us,disk,60.0,42242.33536585366
1965,6,wa,us,flash,30.0,42242.33536585366
1965,6,ca,us,cigar,1800.0,42242.33536585366
1965,6,fl,us,cigar,3600.0,42242.33536585366
1965,6,ar,us,disk,600.0,42242.33536585366
1965,6,va,us,egg,20.0,42242.33536585366
1965,6,ny,us,oval,30.0,42242.33536585366
1965,6,ny,us,unknown,30.0,42242.33536585366
1965,6,ca,us,sphere,300.0,42242.33536585366
1965,6,ga,us,circle,240.0,42242.33536585366
1965,6,va,us,light,180.0,42242.33536585366
1965,7,ca,us,other,3600.0,42242.33536585366
1965,7,nj,us,disk,30.0,42242.33536585366
1965,7,mo,us,light,900.0,42242.33536585366
1965,7,la,us,unknown,60.0,42242.33536585366
1965,7,nc,us,circle,900.0,42242.33536585366
1965,7,ca,us,cigar,15.0,42242.33536585366
1965,7,ca,us,triangle,20.0,42242.33536585366
1965,7,mi,us,rectangle,120.0,42242.33536585366
1965,7,tx,us,oval,1800.0,42242.33536585366
1965,7,wv,us,fireball,1200.0,42242.33536585366
1965,7,ny,us,egg,60.0,42242.33536585366
1965,7,ia,us,fireball,120.0,42242.33536585366
1965,7,wi,us,light,240.0,42242.33536585366
1965,7,ky,us,light,2700.0,42242.33536585366
1965,7,oh,us,sphere,120.0,42242.33536585366
1965,7,oh,us,disk,900.0,42242.33536585366
1965,7,va,us,fireball,5.0,42242.33536585366
1965,7,pa,us,oval,10.0,42242.33536585366
1965,7,ca,us,circle,300.0,42242.33536585366
1965,7,or,us,disk,1200.0,42242.33536585366
1965,7,ri,us,egg,15.0,42242.33536585366
1965,7,mi,us,sphere,120.0,42242.33536585366
1965,7,ca,us,unknown,3600.0,42242.33536585366
1965,7,oh,us,light,1500.0,42242.33536585366
1965,7,ct,us,oval,18000.0,42242.33536585366
1965,7,wi,us,egg,360.0,42242.33536585366
1965,7,fl,us,fireball,10800.0,42242.33536585366
1965,7,mi,us,changing,5.0,42242.33536585366
1965,7,ma,us,light,2700.0,42242.33536585366
1965,7,il,us,unknown,600.0,42242.33536585366
1965,8,nh,us,sphere,604800.0,42242.33536585366
1965,8,ca,us,oval,300.0,42242.33536585366
1965,8,nc,us,disk,900.0,42242.33536585366
1965,8,ne,us,unknown,1200.0,42242.33536585366
1965,8,mo,us,sphere,120.0,42242.33536585366
1965,8,il,us,sphere,10.0,42242.33536585366
1965,8,tx,us,light,120.0,42242.33536585366
1965,8,va,us,disk,4.0,42242.33536585366
1965,8,mt,us,oval,180.0,42242.33536585366
1965,8,ok,us,oval,120.0,42242.33536585366
1965,8,il,us,light,10.0,42242.33536585366
1965,8,ny,us,oval,600.0,42242.33536585366
1965,8,or,us,cigar,5.0,42242.33536585366
1965,8,oh,us,sphere,120.0,42242.33536585366
1965,8,mi,us,disk,600.0,42242.33536585366
1965,8,in,us,disk,300.0,42242.33536585366
1965,8,tx,us,light,2700.0,42242.33536585366
1965,8,in,us,fireball,1800.0,42242.33536585366
1965,8,in,us,sphere,1800.0,42242.33536585366
1965,8,sc,us,sphere,30.0,42242.33536585366
1965,8,ny,us,cylinder,120.0,42242.33536585366
1965,8,ny,us,cylinder,120.0,42242.33536585366
1965,8,ma,us,cigar,300.0,42242.33536585366
1965,8,pa,us,oval,20.0,42242.33536585366
1965,8,tx,us,egg,900.0,42242.33536585366
1965,8,ma,us,light,60.0,42242.33536585366
1965,8,nm,us,disk,300.0,42242.33536585366
1965,8,mn,us,changing,120.0,42242.33536585366
1965,9,pa,us,cigar,1800.0,42242.33536585366
1965,9,mo,us,sphere,120.0,42242.33536585366
1965,9,in,us,egg,20.0,42242.33536585366
1965,9,pa,us,triangle,5.0,42242.33536585366
1965,9,or,us,light,21600.0,42242.33536585366
1965,9,ks,us,changing,180.0,42242.33536585366
1965,9,wa,us,oval,10800.0,42242.33536585366
1965,9,me,us,circle,300.0,42242.33536585366
1965,9,nj,us,cylinder,10.0,42242.33536585366
1966,10,al,us,disk,180.0,26087.75625
1966,10,fl,us,disk,120.0,26087.75625
1966,10,ny,us,light,240.0,26087.75625
1966,10,wa,us,light,1200.0,26087.75625
1966,10,ia,us,unknown,60.0,26087.75625
1966,10,or,us,disk,120.0,26087.75625
1966,10,tx,us,disk,5.0,26087.75625
1966,10,fl,us,circle,21600.0,26087.75625
1966,10,in,us,disk,60.0,26087.75625
1966,10,ca,us,disk,1200.0,26087.75625
1966,10,or,us,oval,1200.0,26087.75625
1966,10,ny,us,triangle,180.0,26087.75625
1966,10,nm,us,diamond,180.0,26087.75625
1966,10,nm,us,disk,300.0,26087.75625
1966,11,wa,us,disk,120.0,26087.75625
1966,11,ny,us,unknown,60.0,26087.75625
1966,11,fl,us,chevron,15.0,26087.75625
1966,11,tx,us,oval,300.0,26087.75625
1966,11,ca,us,circle,10.0,26087.75625
1966,11,nc,us,triangle,60.0,26087.75625
1966,1,az,us,disk,600.0,26087.75625
1966,1,wa,us,triangle,300.0,26087.75625
1966,12,ia,us,sphere,120.0,26087.75625
1966,12,pa,us,sphere,360.0,26087.75625
1966,12,il,us,unknown,60.0,26087.75625
1966,12,in,us,triangle,60.0,26087.75625
1966,2,oh,us,disk,120.0,26087.75625
1966,2,oh,us,oval,10.0,26087.75625
1966,2,ca,us,disk,600.0,26087.75625
1966,3,md,us,circle,20.0,26087.75625
1966,3,mi,us,light,300.0,26087.75625
1966,3,ct,us,disk,10.0,26087.75625
1966,3,nj,us,chevron,60.0,26087.75625
1966,3,mi,us,disk,3600.0,26087.75625
1966,3,tx,us,oval,20.0,26087.75625
1966,3,wa,us,cigar,60.0,26087.75625
1966,3,il,us,chevron,2700.0,26087.75625
1966,3,mi,us,chevron,7200.0,26087.75625
1966,3,mi,us,oval,1200.0,26087.75625
1966,4,mo,us,disk,3600.0,26087.75625
1966,4,ma,us,circle,1800.0,26087.75625
1966,4,ny,us,disk,60.0,26087.75625
1966,4,sd,us,disk,900.0,26087.75625
1966,4,ma,us,oval,30.0,26087.75625
1966,4,oh,us,other,5400.0,26087.75625
1966,4,pa,us,other,300.0,26087.75625
1966,5,ok,us,rectangle,600.0,26087.75625
1966,5,oh,us,triangle,600.0,26087.75625
1966,5,wa,us,sphere,1200.0,26087.75625
1966,5,in,us,rectangle,1200.0,26087.75625
1966,5,hi,us,disk,360.0,26087.75625
1966,5,al,us,egg,10.0,26087.75625
1966,5,ky,us,other,120.0,26087.75625
1966,5,mi,us,light,90.0,26087.75625
1966,5,md,us,sphere,120.0,26087.75625
1966,6,nc,us,disk,1800.0,26087.75625
1966,6,nc,us,disk,300.0,26087.75625
1966,6,mi,us,disk,180.0,26087.75625
1966,6,mo,us,disk,240.0,26087.75625
1966,6,wa,us,disk,45.0,26087.75625
1966,6,il,us,disk,300.0,26087.75625
1966,6,mi,us,disk,300.0,26087.75625
1966,6,ne,us,,900.0,26087.75625
1966,6,ca,us,other,30.0,26087.75625
1966,6,tx,us,disk,600.0,26087.75625
1966,6,tx,us,other,10.0,26087.75625
1966,6,oh,us,disk,1080.0,26087.75625
1966,6,mo,us,triangle,900.0,26087.75625
1966,6,ny,us,disk,3600.0,26087.75625
1966,6,md,us,disk,300.0,26087.75625
1966,6,pa,us,sphere,1800.0,26087.75625
1966,6,pa,us,disk,600.0,26087.75625
1966,6,mt,us,light,240.0,26087.75625
1966,6,mn,us,disk,1200.0,26087.75625
1966,6,ca,us,light,300.0,26087.75625
1966,6,mi,us,oval,2.0,26087.75625
1966,6,wi,us,sphere,5.0,26087.75625
1966,6,oh,us,circle,120.0,26087.75625
1966,6,or,us,other,3600.0,26087.75625
1966,6,or,us,oval,1500.0,26087.75625
1966,6,pa,us,sphere,20.0,26087.75625
1966,6,pa,us,disk,600.0,26087.75625
1966,6,oh,us,disk,600.0,26087.75625
1966,6,pa,us,disk,10800.0,26087.75625
1966,6,md,us,oval,1200.0,26087.75625
1966,6,mn,us,disk,900.0,26087.75625
1966,6,ct,us,triangle,300.0,26087.75625
1966,6,oh,us,disk,600.0,26087.75625
1966,6,in,us,disk,600.0,26087.75625
1966,6,ok,us,light,300.0,26087.75625
1966,6,sd,us,disk,600.0,26087.75625
1966,6,sd,us,unknown,345600.0,26087.75625
1966,6,pa,us,oval,5.0,26087.75625
1966,6,ca,us,disk,300.0,26087.75625
1966,6,ny,us,circle,10.0,26087.75625
1966,6,in,us,circle,30.0,26087.75625
1966,6,ca,us,other,600.0,26087.75625
1966,6,ar,us,disk,120.0,26087.75625
1966,6,ca,us,disk,300.0,26087.75625
1966,6,pa,us,cigar,30.0,26087.75625
1966,6,ca,us,disk,600.0,26087.75625
1966,6,sc,us,light,900.0,26087.75625
1966,6,nm,us,disk,300.0,26087.75625
1966,6,ca,us,other,300.0,26087.75625
1966,6,nc,us,other,1200.0,26087.75625
1966,7,de,us,disk,300.0,26087.75625
1966,7,pa,us,oval,30.0,26087.75625
1966,7,md,us,light,1800.0,26087.75625
1966,7,pa,us,sphere,30.0,26087.75625
1966,7,wv,us,light,30.0,26087.75625
1966,7,ma,us,sphere,1800.0,26087.75625
1966,7,tx,us,other,30.0,26087.75625
1966,7,ma,us,other,600.0,26087.75625
1966,7,tx,us,oval,30.0,26087.75625
1966,7,ca,us,triangle,300.0,26087.75625
1966,7,ia,us,light,1800.0,26087.75625
1966,7,ny,us,unknown,21600.0,26087.75625
1966,7,ca,us,triangle,15.0,26087.75625
1966,7,ma,us,circle,1200.0,26087.75625
1966,7,il,us,circle,180.0,26087.75625
1966,7,oh,us,light,180.0,26087.75625
1966,7,mi,us,cigar,1200.0,26087.75625
1966,7,me,us,light,10800.0,26087.75625
1966,7,ca,us,disk,300.0,26087.75625
1966,7,fl,us,fireball,60.0,26087.75625
1966,7,ky,us,other,600.0,26087.75625
1966,8,mt,us,oval,1200.0,26087.75625
1966,8,oh,us,circle,2.0,26087.75625
1966,8,mi,us,cigar,7.0,26087.75625
1966,8,il,us,light,600.0,26087.75625
1966,8,wa,us,oval,120.0,26087.75625
1966,8,ny,us,other,600.0,26087.75625
1966,8,ny,us,disk,1200.0,26087.75625
1966,8,il,us,disk,1200.0,26087.75625
1966,8,wa,us,disk,1800.0,26087.75625
1966,8,me,us,disk,300.0,26087.75625
1966,8,oh,us,cigar,1200.0,26087.75625
1966,8,ca,us,diamond,120.0,26087.75625
1966,8,in,us,light,1500.0,26087.75625
1966,8,wa,us,unknown,120.0,26087.75625
1966,8,in,us,cigar,10.0,26087.75625
1966,8,ny,us,disk,15.0,26087.75625
1966,8,ca,us,disk,2700.0,26087.75625
1966,9,ny,us,sphere,2700.0,26087.75625
1966,9,in,us,sphere,1800.0,26087.75625
1966,9,tx,us,flash,3654000.0,26087.75625
1966,9,ak,us,cigar,900.0,26087.75625
1966,9,ca,us,cigar,300.0,26087.75625
1966,9,oh,us,triangle,1200.0,26087.75625
1966,9,wv,us,triangle,45.0,26087.75625
1966,9,il,us,cigar,600.0,26087.75625
1966,9,ca,us,egg,180.0,26087.75625
1966,9,va,us,oval,5400.0,26087.75625
1966,9,ia,us,oval,180.0,26087.75625
1966,9,ri,us,circle,1200.0,26087.75625
1966,9,wv,us,circle,60.0,26087.75625
1966,9,ca,us,circle,180.0,26087.75625
1966,9,ne,us,circle,1800.0,26087.75625
1966,9,wa,us,disk,120.0,26087.75625
1966,9,wv,us,oval,30.0,26087.75625
1968,10,ca,us,circle,300.0,9623.034285714286
1968,10,nc,us,fireball,180.0,9623.034285714286
1968,10,ma,us,cigar,1200.0,9623.034285714286
1968,10,me,us,circle,600.0,9623.034285714286
1968,10,mn,us,triangle,120.0,9623.034285714286
1968,10,il,us,cigar,1800.0,9623.034285714286
1968,10,wi,us,light,120.0,9623.034285714286
1968,10,oh,us,disk,900.0,9623.034285714286
1968,10,mi,us,oval,3600.0,9623.034285714286
1968,10,fl,us,disk,900.0,9623.034285714286
1968,10,wa,us,other,1500.0,9623.034285714286
1968,10,ma,us,disk,300.0,9623.034285714286
1968,10,fl,us,fireball,600.0,9623.034285714286
1968,10,il,us,disk,1800.0,9623.034285714286
1968,10,sd,us,disk,900.0,9623.034285714286
1968,1,fl,us,,120.0,9623.034285714286
1968,11,ca,us,unknown,180.0,9623.034285714286
1968,11,ok,us,flash,15.0,9623.034285714286
1968,1,nj,us,circle,1200.0,9623.034285714286
1968,1,ca,us,circle,60.0,9623.034285714286
1968,1,la,us,light,1200.0,9623.034285714286
1968,1,md,us,circle,60.0,9623.034285714286
1968,11,wa,us,triangle,30.0,9623.034285714286
1968,1,id,us,disk,20.0,9623.034285714286
1968,11,al,us,light,180.0,9623.034285714286
1968,1,wv,us,oval,240.0,9623.034285714286
1968,12,sc,us,disk,300.0,9623.034285714286
1968,12,ak,us,other,900.0,9623.034285714286
1968,12,ak,us,other,900.0,9623.034285714286
1968,12,mo,us,unknown,1800.0,9623.034285714286
1968,1,ca,us,sphere,600.0,9623.034285714286
1968,1,oh,us,disk,600.0,9623.034285714286
1968,1,az,us,disk,5.0,9623.034285714286
1968,2,mi,us,sphere,1200.0,9623.034285714286
1968,3,ny,us,disk,120.0,9623.034285714286
1968,3,co,us,sphere,90.0,9623.034285714286
1968,4,ga,us,circle,600.0,9623.034285714286
1968,4,ky,us,disk,600.0,9623.034285714286
1968,4,ne,us,oval,180.0,9623.034285714286
1968,4,nv,us,sphere,30.0,9623.034285714286
1968,4,ia,us,circle,60.0,9623.034285714286
1968,4,ga,us,cigar,2.0,9623.034285714286
1968,4,ar,us,cylinder,180.0,9623.034285714286
1968,4,mi,us,disk,180.0,9623.034285714286
1968,4,oh,us,sphere,600.0,9623.034285714286
1968,4,wa,us,triangle,1200.0,9623.034285714286
1968,5,ia,us,cone,30.0,9623.034285714286
1968,5,in,us,unknown,109800.0,9623.034285714286
1968,5,in,us,unknown,109800.0,9623.034285714286
1968,5,ne,us,disk,1200.0,9623.034285714286
1968,5,mo,us,oval,300.0,9623.034285714286
1968,5,wi,us,sphere,600.0,9623.034285714286
1968,5,mi,us,oval,1200.0,9623.034285714286
1968,5,ut,us,sphere,300.0,9623.034285714286
1968,5,nj,us,circle,2400.0,9623.034285714286
1968,5,ky,us,light,300.0,9623.034285714286
1968,5,co,us,sphere,45.0,9623.034285714286
1968,6,il,us,disk,300.0,9623.034285714286
1968,6,ca,us,disk,300.0,9623.034285714286
1968,6,ny,us,disk,2700.0,9623.034285714286
1968,6,oh,us,oval,60.0,9623.034285714286
1968,6,il,us,oval,240.0,9623.034285714286
1968,6,nv,us,light,600.0,9623.034285714286
1968,6,ar,us,circle,7200.0,9623.034285714286
1968,6,pa,us,fireball,900.0,9623.034285714286
1968,6,mt,us,circle,120.0,9623.034285714286
1968,6,ca,us,cigar,120.0,9623.034285714286
1968,6,al,us,other,60.0,9623.034285714286
1968,6,sc,us,triangle,10.0,9623.034285714286
1968,6,nj,us,light,1209600.0,9623.034285714286
1968,6,tx,us,fireball,120.0,9623.034285714286
1968,6,oh,us,disk,300.0,9623.034285714286
1968,6,wa,us,changing,600.0,9623.034285714286
1968,6,nd,us,cigar,120.0,9623.034285714286
1968,6,ca,us,cigar,60.0,9623.034285714286
1968,6,fl,us,fireball,240.0,9623.034285714286
1968,6,mn,us,circle,120.0,9623.034285714286
1968,6,ma,us,rectangle,120.0,9623.034285714286
1968,6,fl,us,light,900.0,9623.034285714286
1968,6,nc,us,triangle,120.0,9623.034285714286
1968,6,oh,us,disk,180.0,9623.034285714286
1968,6,ca,us,cylinder,600.0,9623.034285714286
1968,6,tx,us,cigar,7200.0,9623.034285714286
1968,6,ca,us,disk,1800.0,9623.034285714286
1968,6,ky,us,unknown,1200.0,9623.034285714286
1968,6,tx,us,disk,1200.0,9623.034285714286
1968,6,tx,us,disk,2700.0,9623.034285714286
1968,6,tx,us,cigar,120.0,9623.034285714286
1968,6,pa,us,sphere,300.0,9623.034285714286
